pgsql	60	persistence	4	0,31	0,29	0,6
pgsql	60	persistence	4	0,34	0,25	0,59
pgsql	60	persistence	4	0,47	0,15	0,62
pgsql	60	persistence	4	0,23	0,37	0,6
pgsql	60	persistence	4	0,28	0,32	0,6
pgsql	60	persistence	4	0,28	0,34	0,62
pgsql	60	persistence	4	0,31	0,26	0,57
pgsql	60	persistence	4	0,38	0,22	0,6
pgsql	60	persistence	4	0,38	0,21	0,59
pgsql	60	persistence	4	0,3	0,29	0,59
pgsql	60	persistence	4	0,45	0,16	0,61
pgsql	60	persistence	4	0,38	0,22	0,6
pgsql	60	persistence	4	0,41	0,2	0,61
pgsql	60	persistence	4	0,38	0,22	0,6
pgsql	60	persistence	4	0,34	0,25	0,59
pgsql	60	persistence	4	0,39	0,21	0,6
pgsql	60	persistence	4	0,4	0,2	0,6
pgsql	60	persistence	4	0,31	0,27	0,58
pgsql	60	persistence	4	0,42	0,17	0,59
pgsql	60	persistence	4	0,44	0,18	0,62
pgsql	60	persistence	4	0,38	0,23	0,61
pgsql	60	persistence	4	0,5	0,12	0,62
pgsql	60	persistence	4	0,41	0,17	0,58
pgsql	60	persistence	4	0,33	0,25	0,58
pgsql	60	persistence	4	0,43	0,18	0,61
pgsql	60	persistence	4	0,34	0,24	0,58
pgsql	60	persistence	4	0,4	0,2	0,6
pgsql	60	persistence	4	0,41	0,21	0,62
pgsql	60	persistence	4	0,36	0,26	0,62
pgsql	60	persistence	4	0,49	0,12	0,61
pgsql	60	persistence	4	0,35	0,22	0,57
pgsql	60	persistence	4	0,34	0,23	0,57
pgsql	60	persistence	4	0,42	0,17	0,59
pgsql	60	persistence	4	0,44	0,15	0,59
pgsql	60	persistence	4	0,41	0,17	0,58
pgsql	60	persistence	4	0,38	0,22	0,6
pgsql	60	persistence	4	0,42	0,19	0,61
pgsql	60	persistence	4	0,38	0,22	0,6
pgsql	60	persistence	8	0,43	0,38	0,81
pgsql	60	persistence	8	0,44	0,28	0,72
pgsql	60	persistence	8	0,44	0,29	0,73
pgsql	60	persistence	8	0,42	0,29	0,71
pgsql	60	persistence	8	0,45	0,27	0,72
pgsql	60	persistence	8	0,54	0,2	0,74
pgsql	60	persistence	8	0,39	0,34	0,73
pgsql	60	persistence	8	0,51	0,22	0,73
pgsql	60	persistence	8	0,45	0,29	0,74
pgsql	60	persistence	8	0,42	0,29	0,71
pgsql	60	persistence	8	0,42	0,29	0,71
pgsql	60	persistence	8	0,49	0,24	0,73
pgsql	60	persistence	8	0,52	0,23	0,75
pgsql	60	persistence	8	0,38	0,31	0,69
pgsql	60	persistence	8	0,48	0,25	0,73
pgsql	60	persistence	8	0,5	0,22	0,72
pgsql	60	persistence	8	0,46	0,26	0,72
pgsql	60	persistence	8	0,53	0,19	0,72
pgsql	60	persistence	8	0,47	0,28	0,75
pgsql	60	persistence	8	0,46	0,26	0,72
pgsql	60	persistence	8	0,44	0,26	0,7
pgsql	60	persistence	8	0,49	0,24	0,73
pgsql	60	persistence	8	0,45	0,28	0,73
pgsql	60	persistence	8	0,48	0,25	0,73
pgsql	60	persistence	8	0,39	0,34	0,73
pgsql	60	persistence	8	0,4	0,31	0,71
pgsql	60	persistence	8	0,51	0,24	0,75
pgsql	60	persistence	8	0,46	0,28	0,74
pgsql	60	persistence	8	0,5	0,22	0,72
pgsql	60	persistence	8	0,51	0,21	0,72
pgsql	60	persistence	8	0,38	0,34	0,72
pgsql	60	persistence	8	0,46	0,26	0,72
pgsql	60	persistence	8	0,47	0,27	0,74
pgsql	60	persistence	8	0,42	0,29	0,71
pgsql	60	persistence	8	0,43	0,31	0,74
pgsql	60	persistence	8	0,43	0,32	0,75
pgsql	60	persistence	8	0,39	0,35	0,74
pgsql	60	persistence	8	0,44	0,29	0,73
pgsql	60	persistence	8	0,4	0,29	0,69
pgsql	60	persistence	8	0,39	0,34	0,73
pgsql	60	persistence	8	0,48	0,24	0,72
pgsql	60	persistence	8	0,44	0,31	0,75
pgsql	60	persistence	8	0,48	0,27	0,75
pgsql	60	persistence	8	0,45	0,26	0,71
pgsql	60	persistence	8	0,46	0,26	0,72
pgsql	60	persistence	8	0,54	0,22	0,76
pgsql	60	persistence	8	0,48	0,27	0,75
pgsql	60	persistence	8	0,43	0,3	0,73
pgsql	60	persistence	8	0,45	0,28	0,73
pgsql	60	persistence	8	0,54	0,2	0,74
pgsql	60	persistence	8	0,48	0,26	0,74
pgsql	60	persistence	8	0,48	0,25	0,73
pgsql	60	persistence	8	0,5	0,24	0,74
pgsql	60	persistence	8	0,55	0,18	0,73
pgsql	60	persistence	8	0,49	0,25	0,74
pgsql	60	persistence	8	0,32	0,42	0,74
pgsql	60	persistence	8	0,4	0,32	0,72
pgsql	60	persistence	8	0,43	0,28	0,71
pgsql	60	persistence	8	0,48	0,23	0,71
pgsql	60	persistence	8	0,45	0,26	0,71
pgsql	60	persistence	16	0,37	0,72	1,09
pgsql	60	persistence	16	0,52	0,43	0,95
pgsql	60	persistence	16	0,53	0,43	0,96
pgsql	60	persistence	16	0,52	0,48	1
pgsql	60	persistence	16	0,66	0,35	1,01
pgsql	60	persistence	16	0,54	0,41	0,95
pgsql	60	persistence	16	0,5	0,48	0,98
pgsql	60	persistence	16	0,62	0,37	0,99
pgsql	60	persistence	16	0,6	0,42	1,02
pgsql	60	persistence	16	0,45	0,49	0,94
pgsql	60	persistence	16	0,61	0,37	0,98
pgsql	60	persistence	16	0,52	0,42	0,94
pgsql	60	persistence	16	0,52	0,45	0,97
pgsql	60	persistence	16	0,57	0,41	0,98
pgsql	60	persistence	16	0,56	0,43	0,99
pgsql	60	persistence	16	0,57	0,42	0,99
pgsql	60	persistence	16	0,54	0,44	0,98
pgsql	60	persistence	16	0,54	0,45	0,99
pgsql	60	persistence	16	0,46	0,47	0,93
pgsql	60	persistence	16	0,6	0,36	0,96
pgsql	60	persistence	16	0,61	0,36	0,97
pgsql	60	persistence	16	0,53	0,45	0,98
pgsql	60	persistence	16	0,66	0,37	1,03
pgsql	60	persistence	16	0,56	0,42	0,98
pgsql	60	persistence	16	0,54	0,44	0,98
pgsql	60	persistence	16	0,56	0,41	0,97
pgsql	60	persistence	16	0,66	0,33	0,99
pgsql	60	persistence	16	0,55	0,43	0,98
pgsql	60	persistence	16	0,55	0,42	0,97
pgsql	60	persistence	16	0,65	0,31	0,96
pgsql	60	persistence	16	0,66	0,33	0,99
pgsql	60	persistence	16	0,68	0,3	0,98
pgsql	60	persistence	16	0,61	0,4	1,01
pgsql	60	persistence	16	0,61	0,37	0,98
pgsql	60	persistence	16	0,58	0,4	0,98
pgsql	60	persistence	16	0,53	0,45	0,98
pgsql	60	persistence	16	0,45	0,48	0,93
pgsql	60	persistence	16	0,58	0,4	0,98
pgsql	60	persistence	16	0,56	0,42	0,98
pgsql	60	persistence	16	0,59	0,4	0,99
pgsql	60	persistence	16	0,49	0,47	0,96
pgsql	60	persistence	16	0,54	0,51	1,05
pgsql	60	persistence	16	0,54	0,46	1
pgsql	60	persistence	16	0,68	0,33	1,01
pgsql	60	persistence	16	0,64	0,32	0,96
pgsql	60	persistence	16	0,54	0,44	0,98
pgsql	60	persistence	16	0,6	0,4	1
pgsql	60	persistence	16	0,59	0,39	0,98
pgsql	60	persistence	16	0,56	0,4	0,96
pgsql	60	persistence	16	0,63	0,34	0,97
pgsql	60	persistence	16	0,57	0,4	0,97
pgsql	60	persistence	16	0,59	0,43	1,02
pgsql	60	persistence	16	0,56	0,4	0,96
pgsql	60	persistence	16	0,49	0,46	0,95
pgsql	60	persistence	16	0,57	0,42	0,99
pgsql	60	persistence	16	0,66	0,33	0,99
pgsql	60	persistence	16	0,58	0,4	0,98
pgsql	60	persistence	16	0,45	0,49	0,94
pgsql	60	persistence	16	0,56	0,43	0,99
pgsql	60	persistence	16	0,55	0,41	0,96
						
pgsql	60	retrieve	1	0,32	0,13	0,45
pgsql	60	retrieve	1	0,36	0,08	0,44
pgsql	60	retrieve	1	0,23	0,21	0,44
pgsql	60	retrieve	1	0,29	0,15	0,44
pgsql	60	retrieve	1	0,3	0,13	0,43
pgsql	60	retrieve	1	0,33	0,12	0,45
pgsql	60	retrieve	1	0,32	0,11	0,43
pgsql	60	retrieve	1	0,27	0,17	0,44
pgsql	60	retrieve	1	0,3	0,15	0,45
pgsql	60	retrieve	1	0,3	0,16	0,46
pgsql	60	retrieve	1	0,32	0,1	0,42
pgsql	60	retrieve	1	0,36	0,1	0,46
pgsql	60	retrieve	1	0,3	0,14	0,44
pgsql	60	retrieve	1	0,26	0,18	0,44
pgsql	60	retrieve	1	0,35	0,09	0,44
pgsql	60	retrieve	1	0,32	0,13	0,45
pgsql	60	retrieve	1	0,29	0,15	0,44
pgsql	60	retrieve	1	0,28	0,16	0,44
pgsql	60	retrieve	1	0,3	0,13	0,43
pgsql	60	retrieve	1	0,22	0,22	0,44
pgsql	60	retrieve	1	0,17	0,28	0,45
pgsql	60	retrieve	1	0,31	0,12	0,43
pgsql	60	retrieve	1	0,32	0,12	0,44
pgsql	60	retrieve	1	0,35	0,09	0,44
pgsql	60	retrieve	1	0,31	0,12	0,43
pgsql	60	retrieve	1	0,3	0,13	0,43
pgsql	60	retrieve	1	0,34	0,1	0,44
pgsql	60	retrieve	1	0,34	0,11	0,45
pgsql	60	retrieve	1	0,3	0,15	0,45
pgsql	60	retrieve	1	0,24	0,2	0,44
pgsql	60	retrieve	1	0,28	0,16	0,44
pgsql	60	retrieve	1	0,36	0,11	0,47
pgsql	60	retrieve	1	0,32	0,13	0,45
pgsql	60	retrieve	1	0,28	0,17	0,45
pgsql	60	retrieve	1	0,33	0,12	0,45
pgsql	60	retrieve	1	0,31	0,13	0,44
pgsql	60	retrieve	1	0,32	0,13	0,45
pgsql	60	retrieve	1	0,3	0,16	0,46
pgsql	60	retrieve	1	0,23	0,19	0,42
pgsql	60	retrieve	1	0,3	0,16	0,46
pgsql	60	retrieve	1	0,23	0,21	0,44
pgsql	60	retrieve	1	0,29	0,16	0,45
pgsql	60	retrieve	1	0,34	0,12	0,46
pgsql	60	retrieve	1	0,33	0,12	0,45
pgsql	60	retrieve	1	0,35	0,1	0,45
pgsql	60	retrieve	1	0,34	0,1	0,44
pgsql	60	retrieve	1	0,32	0,12	0,44
pgsql	60	retrieve	1	0,34	0,12	0,46
pgsql	60	retrieve	1	0,28	0,14	0,42
pgsql	60	retrieve	1	0,31	0,15	0,46
pgsql	60	retrieve	1	0,31	0,14	0,45
pgsql	60	retrieve	1	0,3	0,13	0,43
pgsql	60	retrieve	1	0,2	0,25	0,45
pgsql	60	retrieve	1	0,29	0,14	0,43
pgsql	60	retrieve	1	0,29	0,14	0,43
pgsql	60	retrieve	1	0,27	0,17	0,44
pgsql	60	retrieve	1	0,32	0,14	0,46
pgsql	60	retrieve	1	0,35	0,1	0,45
pgsql	60	retrieve	1	0,31	0,11	0,42
pgsql	60	retrieve	1	0,29	0,15	0,44
pgsql	60	retrieve	2	0,3	0,17	0,47
pgsql	60	retrieve	2	0,35	0,12	0,47
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,34	0,12	0,46
pgsql	60	retrieve	2	0,32	0,14	0,46
pgsql	60	retrieve	2	0,32	0,13	0,45
pgsql	60	retrieve	2	0,32	0,14	0,46
pgsql	60	retrieve	2	0,3	0,16	0,46
pgsql	60	retrieve	2	0,28	0,19	0,47
pgsql	60	retrieve	2	0,35	0,12	0,47
pgsql	60	retrieve	2	0,23	0,22	0,45
pgsql	60	retrieve	2	0,35	0,12	0,47
pgsql	60	retrieve	2	0,28	0,19	0,47
pgsql	60	retrieve	2	0,35	0,11	0,46
pgsql	60	retrieve	2	0,3	0,16	0,46
pgsql	60	retrieve	2	0,2	0,26	0,46
pgsql	60	retrieve	2	0,35	0,12	0,47
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,29	0,16	0,45
pgsql	60	retrieve	2	0,32	0,17	0,49
pgsql	60	retrieve	2	0,37	0,08	0,45
pgsql	60	retrieve	2	0,29	0,17	0,46
pgsql	60	retrieve	2	0,25	0,22	0,47
pgsql	60	retrieve	2	0,3	0,18	0,48
pgsql	60	retrieve	2	0,34	0,12	0,46
pgsql	60	retrieve	2	0,3	0,17	0,47
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,36	0,12	0,48
pgsql	60	retrieve	2	0,34	0,12	0,46
pgsql	60	retrieve	2	0,3	0,14	0,44
pgsql	60	retrieve	2	0,24	0,22	0,46
pgsql	60	retrieve	2	0,28	0,18	0,46
pgsql	60	retrieve	2	0,22	0,21	0,43
pgsql	60	retrieve	2	0,32	0,14	0,46
pgsql	60	retrieve	2	0,28	0,2	0,48
pgsql	60	retrieve	2	0,25	0,22	0,47
pgsql	60	retrieve	2	0,36	0,1	0,46
pgsql	60	retrieve	2	0,32	0,14	0,46
pgsql	60	retrieve	2	0,29	0,17	0,46
pgsql	60	retrieve	2	0,28	0,17	0,45
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,33	0,14	0,47
pgsql	60	retrieve	2	0,34	0,12	0,46
pgsql	60	retrieve	2	0,29	0,17	0,46
pgsql	60	retrieve	2	0,32	0,13	0,45
pgsql	60	retrieve	2	0,26	0,17	0,43
pgsql	60	retrieve	2	0,29	0,17	0,46
pgsql	60	retrieve	2	0,33	0,14	0,47
pgsql	60	retrieve	2	0,32	0,15	0,47
pgsql	60	retrieve	2	0,37	0,1	0,47
pgsql	60	retrieve	2	0,25	0,2	0,45
pgsql	60	retrieve	2	0,26	0,2	0,46
pgsql	60	retrieve	2	0,27	0,2	0,47
pgsql	60	retrieve	2	0,35	0,1	0,45
pgsql	60	retrieve	2	0,33	0,14	0,47
pgsql	60	retrieve	2	0,26	0,2	0,46
pgsql	60	retrieve	2	0,33	0,13	0,46
pgsql	60	retrieve	2	0,33	0,13	0,46
pgsql	60	retrieve	2	0,32	0,16	0,48
pgsql	60	retrieve	4	0,41	0,1	0,51
pgsql	60	retrieve	4	0,24	0,26	0,5
pgsql	60	retrieve	4	0,35	0,15	0,5
pgsql	60	retrieve	4	0,27	0,22	0,49
pgsql	60	retrieve	4	0,3	0,2	0,5
pgsql	60	retrieve	4	0,33	0,18	0,51
pgsql	60	retrieve	4	0,25	0,25	0,5
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,28	0,22	0,5
pgsql	60	retrieve	4	0,36	0,15	0,51
pgsql	60	retrieve	4	0,27	0,22	0,49
pgsql	60	retrieve	4	0,32	0,16	0,48
pgsql	60	retrieve	4	0,33	0,17	0,5
pgsql	60	retrieve	4	0,32	0,18	0,5
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,39	0,13	0,52
pgsql	60	retrieve	4	0,36	0,16	0,52
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,3	0,21	0,51
pgsql	60	retrieve	4	0,34	0,19	0,53
pgsql	60	retrieve	4	0,38	0,14	0,52
pgsql	60	retrieve	4	0,32	0,19	0,51
pgsql	60	retrieve	4	0,36	0,12	0,48
pgsql	60	retrieve	4	0,35	0,15	0,5
pgsql	60	retrieve	4	0,36	0,14	0,5
pgsql	60	retrieve	4	0,24	0,25	0,49
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,34	0,16	0,5
pgsql	60	retrieve	4	0,28	0,21	0,49
pgsql	60	retrieve	4	0,32	0,18	0,5
pgsql	60	retrieve	4	0,3	0,21	0,51
pgsql	60	retrieve	4	0,34	0,16	0,5
pgsql	60	retrieve	4	0,31	0,19	0,5
pgsql	60	retrieve	4	0,3	0,22	0,52
pgsql	60	retrieve	4	0,32	0,19	0,51
pgsql	60	retrieve	4	0,32	0,18	0,5
pgsql	60	retrieve	4	0,34	0,19	0,53
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,31	0,2	0,51
pgsql	60	retrieve	4	0,38	0,13	0,51
pgsql	60	retrieve	4	0,33	0,18	0,51
pgsql	60	retrieve	4	0,31	0,19	0,5
pgsql	60	retrieve	4	0,4	0,11	0,51
pgsql	60	retrieve	4	0,36	0,16	0,52
pgsql	60	retrieve	4	0,31	0,19	0,5
pgsql	60	retrieve	4	0,38	0,13	0,51
pgsql	60	retrieve	4	0,36	0,16	0,52
pgsql	60	retrieve	4	0,32	0,16	0,48
pgsql	60	retrieve	4	0,36	0,15	0,51
pgsql	60	retrieve	4	0,31	0,18	0,49
pgsql	60	retrieve	4	0,38	0,12	0,5
pgsql	60	retrieve	4	0,27	0,23	0,5
pgsql	60	retrieve	4	0,3	0,23	0,53
pgsql	60	retrieve	4	0,34	0,17	0,51
pgsql	60	retrieve	4	0,26	0,23	0,49
pgsql	60	retrieve	4	0,29	0,2	0,49
pgsql	60	retrieve	4	0,37	0,12	0,49
pgsql	60	retrieve	4	0,3	0,19	0,49
pgsql	60	retrieve	4	0,31	0,2	0,51
pgsql	60	retrieve	8	0,36	0,21	0,57
pgsql	60	retrieve	8	0,35	0,26	0,61
pgsql	60	retrieve	8	0,25	0,31	0,56
pgsql	60	retrieve	8	0,2	0,39	0,59
pgsql	60	retrieve	8	0,26	0,32	0,58
pgsql	60	retrieve	8	0,32	0,26	0,58
pgsql	60	retrieve	8	0,31	0,28	0,59
pgsql	60	retrieve	8	0,34	0,26	0,6
pgsql	60	retrieve	8	0,34	0,28	0,62
pgsql	60	retrieve	8	0,28	0,29	0,57
pgsql	60	retrieve	8	0,35	0,24	0,59
pgsql	60	retrieve	8	0,41	0,18	0,59
pgsql	60	retrieve	8	0,34	0,25	0,59
pgsql	60	retrieve	8	0,35	0,22	0,57
pgsql	60	retrieve	8	0,32	0,29	0,61
pgsql	60	retrieve	8	0,32	0,26	0,58
pgsql	60	retrieve	8	0,33	0,26	0,59
pgsql	60	retrieve	8	0,33	0,27	0,6
pgsql	60	retrieve	8	0,27	0,31	0,58
pgsql	60	retrieve	8	0,3	0,28	0,58
pgsql	60	retrieve	8	0,29	0,3	0,59
pgsql	60	retrieve	8	0,32	0,26	0,58
pgsql	60	retrieve	8	0,33	0,27	0,6
pgsql	60	retrieve	8	0,36	0,23	0,59
pgsql	60	retrieve	8	0,32	0,28	0,6
pgsql	60	retrieve	8	0,37	0,24	0,61
pgsql	60	retrieve	8	0,35	0,24	0,59
pgsql	60	retrieve	8	0,32	0,26	0,58
pgsql	60	retrieve	8	0,34	0,25	0,59
pgsql	60	retrieve	8	0,29	0,29	0,58
pgsql	60	retrieve	8	0,36	0,22	0,58
pgsql	60	retrieve	8	0,31	0,28	0,59
pgsql	60	retrieve	8	0,36	0,24	0,6
pgsql	60	retrieve	8	0,38	0,21	0,59
pgsql	60	retrieve	8	0,26	0,35	0,61
pgsql	60	retrieve	8	0,3	0,31	0,61
pgsql	60	retrieve	8	0,36	0,24	0,6
pgsql	60	retrieve	8	0,34	0,24	0,58
pgsql	60	retrieve	8	0,34	0,24	0,58
pgsql	60	retrieve	8	0,35	0,2	0,55
pgsql	60	retrieve	8	0,26	0,33	0,59
pgsql	60	retrieve	8	0,41	0,2	0,61
pgsql	60	retrieve	8	0,3	0,27	0,57
pgsql	60	retrieve	8	0,37	0,24	0,61
pgsql	60	retrieve	8	0,32	0,27	0,59
pgsql	60	retrieve	8	0,38	0,23	0,61
pgsql	60	retrieve	8	0,38	0,21	0,59
pgsql	60	retrieve	8	0,36	0,22	0,58
pgsql	60	retrieve	8	0,31	0,28	0,59
pgsql	60	retrieve	8	0,36	0,22	0,58
pgsql	60	retrieve	8	0,46	0,15	0,61
pgsql	60	retrieve	8	0,34	0,25	0,59
pgsql	60	retrieve	8	0,29	0,29	0,58
pgsql	60	retrieve	8	0,38	0,21	0,59
pgsql	60	retrieve	8	0,37	0,22	0,59
pgsql	60	retrieve	8	0,34	0,23	0,57
pgsql	60	retrieve	8	0,36	0,22	0,58
pgsql	60	retrieve	8	0,32	0,27	0,59
pgsql	60	retrieve	8	0,32	0,26	0,58
pgsql	60	retrieve	8	0,32	0,25	0,57
pgsql	60	retrieve	16	0,4	0,33	0,73
pgsql	60	retrieve	16	0,41	0,35	0,76
pgsql	60	retrieve	16	0,44	0,36	0,8
pgsql	60	retrieve	16	0,44	0,3	0,74
pgsql	60	retrieve	16	0,42	0,31	0,73
pgsql	60	retrieve	16	0,58	0,34	0,92
pgsql	60	retrieve	16	0,34	0,4	0,74
pgsql	60	retrieve	16	0,41	0,36	0,77
pgsql	60	retrieve	16	0,41	0,34	0,75
pgsql	60	retrieve	16	0,34	0,42	0,76
